## JACUSA2 Version: 2.0.0-RC18 rt-arrest -F 1280 -c 4 -p 10 -P1 FR-SECONDSTRAND -P2 FR-SECONDSTRAND -r MazF_vs_cond2_FTO_RC18_rtarrest_plain_result.out SRR8450805_STARmapping_uniq_rmdup.bam,SRR8450807_STARmapping_uniq_rmdup.bam,SRR8450809_STARmapping_uniq_rmdup.bam SRR8450806_STARmapping_uniq_rmdup.bam,SRR8450808_STARmapping_uniq_rmdup.bam,SRR8450810_STARmapping_uniq_rmdup.bam
#contig	start	end	name	pvalue	strand	arrest11	through11	arrest12	through12	arrest13	through13	arrest21	through21	arrest22	through22	arrest23	through23	info	filter	ref
15	88465717	88465718	rt-arrest	0.033457019891388606	-	4,0,0,0	12,0,0,0	1,0,0,0	13,0,0,0	1,0,0,0	10,0,0,0	1,0,0,0	32,0,0,0	1,0,0,0	26,0,0,0	1,0,0,0	22,0,0,0	arrest_score=4.522238977263896	*	A
15	89316795	89316796	rt-arrest	0.03211336020336775	-	2,0,0,0	12,0,0,0	1,0,0,0	8,0,0,0	3,0,0,0	5,0,0,0	1,0,0,0	19,0,0,0	1,0,0,0	22,0,0,0	*	11,0,0,0	arrest_score=4.592435024291262	*	A
15	89628153	89628154	rt-arrest	0.02504379792189748	-	1,0,0,0	8,0,0,0	*	6,0,0,0	*	9,0,0,0	8,0,0,0	13,0,0,0	3,0,0,0	5,0,0,0	1,0,0,0	5,0,0,0	arrest_score=5.020855147157135	*	A
15	90500270	90500271	rt-arrest	0.0019225486984794093	+	1,0,0,0	18,0,0,0	3,0,0,0	28,0,0,0	2,0,0,0	23,0,0,0	6,0,0,0	16,0,0,0	7,0,0,0	16,0,0,0	8,0,0,0	12,0,0,0	arrest_score=9.622051361928698	*	A
15	90910565	90910566	rt-arrest	0.021251624915177958	+	2,0,0,0	13,0,0,0	6,0,0,0	13,0,0,0	4,0,0,0	17,0,0,0	1,0,0,0	17,0,0,0	*	16,0,0,0	1,0,0,0	16,0,0,0	arrest_score=5.306038657270506	*	A
15	90939778	90939779	rt-arrest	0.03236753668610848	+	*	45,0,0,0	1,0,0,0	50,0,0,0	4,0,0,0	65,0,0,0	8,0,0,0	71,0,0,0	8,0,0,0	40,0,0,0	3,0,0,0	57,0,0,0	arrest_score=4.578923838121966	*	A
15	90942463	90942464	rt-arrest	0.037565406210552266	+	3,0,0,0	13,0,0,0	2,0,0,0	22,0,0,0	5,0,0,0	28,0,0,0	1,0,0,0	51,0,0,0	1,0,0,0	28,0,0,0	2,0,0,0	19,0,0,0	arrest_score=4.324592575811721	*	A
15	90966404	90966405	rt-arrest	0.04542942890981794	-	*	0,0,0,125	*	0,0,0,121	*	0,2,0,140	*	0,0,0,191	0,0,0,4	0,0,0,142	0,0,0,4	0,1,0,115	arrest_score=4.002626110843721	*	T
15	93024807	93024808	rt-arrest	0.005082781939013459	+	*	9,0,0,0	1,0,0,0	19,0,0,0	1,0,0,0	21,0,0,0	5,0,0,0	19,0,0,0	4,0,0,0	6,0,0,0	4,0,0,0	8,0,0,0	arrest_score=7.849747012249111	*	A
15	99333983	99333984	rt-arrest	0.014526178678575308	+	*	8,0,0,0	*	9,0,0,0	*	7,0,0,0	3,0,0,0	4,0,0,0	2,0,0,0	16,0,0,0	4,0,0,0	12,0,0,0	arrest_score=5.973044687930667	*	A
15	101291980	101291981	rt-arrest	0.04235231612427426	-	1,0,0,0	107,0,0,0	2,0,0,0	133,0,0,0	3,0,0,0	156,0,0,0	*	269,0,0,0	1,0,0,0	167,0,0,0	*	132,0,0,0	arrest_score=4.12106868965202	*	A
15	101645158	101645159	rt-arrest	0.023319229607694725	-	4,0,0,0	14,0,0,0	2,0,0,0	13,0,0,0	1,0,0,0	20,0,0,0	2,0,0,0	39,0,0,0	*	21,0,0,0	*	28,0,0,0	arrest_score=5.144566676098293	*	A
16	47359	47360	rt-arrest	0.04340412151334583	-	4,0,0,0	24,0,0,0	2,0,0,0	23,0,0,0	1,0,0,0	37,0,0,0	*	35,0,0,0	*	26,0,0,0	*	23,0,0,0	arrest_score=4.079592648986818	*	A
16	56553	56554	rt-arrest	0.04213928824994595	+	0,0,2,0	0,0,21,0	0,0,3,0	0,0,21,0	0,0,1,0	0,0,21,2	0,0,1,0	0,0,45,0	*	0,0,32,0	*	0,0,21,0	arrest_score=4.129600879037753	*	G
16	367608	367609	rt-arrest	0.04181826644880016	-	1,0,0,0	14,0,0,0	*	13,0,0,0	2,0,0,0	8,0,0,0	3,0,0,0	8,0,0,0	1,0,0,0	3,0,0,0	2,0,0,0	3,0,0,0	arrest_score=4.142544448276794	*	A
16	399064	399065	rt-arrest	4.938664089485512E-4	+	19,0,0,0	96,0,0,0	15,0,0,0	77,1,0,0	15,0,0,0	86,0,0,0	32,0,0,0	85,0,0,0	33,0,0,0	72,0,0,0	38,0,0,0	81,0,0,0	arrest_score=12.13868296173382	*	A
16	579133	579134	rt-arrest	0.04025708555111429	+	4,0,0,0	41,0,0,0	2,0,0,0	35,0,0,0	1,0,0,0	22,0,0,0	*	49,0,0,0	*	29,0,0,0	*	37,0,0,1	arrest_score=4.207016425119946	*	A
16	583021	583022	rt-arrest	0.029306352263177904	+	2,0,0,0	11,0,0,0	4,0,0,0	13,0,0,0	2,0,0,0	14,0,0,0	8,0,0,0	14,0,0,0	5,0,0,0	8,0,0,0	7,0,0,0	9,0,0,0	arrest_score=4.749526801257161	*	A
16	628344	628345	rt-arrest	0.013532941992961511	+	*	15,0,0,0	2,0,0,0	13,0,0,0	1,0,0,0	15,0,0,0	8,0,0,0	30,0,0,0	6,0,0,0	13,0,0,0	9,0,0,0	15,0,0,0	arrest_score=6.098072414708184	*	A
16	635645	635646	rt-arrest	0.026561854573492805	-	3,0,0,0	23,0,0,0	2,0,0,0	13,0,0,0	2,0,0,0	13,0,0,0	7,0,0,0	18,0,0,0	6,0,0,0	13,0,0,0	6,0,0,0	11,0,0,0	arrest_score=4.919067202870792	*	A
16	1324980	1324981	rt-arrest	0.040696294965332114	+	0,0,3,0	0,0,251,0	0,0,5,0	0,1,247,0	0,0,4,0	0,0,209,2	0,0,1,0	0,0,280,0	*	0,0,218,0	0,0,2,0	0,0,233,0	arrest_score=4.188616542844102	*	G
16	1674126	1674127	rt-arrest	0.016366249426374435	+	*	6,0,0,0	*	8,0,0,0	2,0,0,0	6,0,0,0	5,0,0,0	6,0,0,0	3,0,0,0	6,0,0,0	6,0,0,0	1,0,0,0	arrest_score=5.763091673686432	*	A
16	1674944	1674945	rt-arrest	0.04808137547193991	+	1,0,0,0	9,0,0,0	3,0,0,0	5,0,0,0	2,0,0,0	12,0,0,0	1,0,0,0	22,0,0,0	*	12,0,0,0	*	7,0,0,0	arrest_score=3.907139306875706	*	A
16	1699033	1699034	rt-arrest	0.005027752672810526	+	1,0,0,0	40,0,0,0	*	37,0,1,0	*	33,3,0,0	6,0,0,0	51,0,0,0	5,0,0,0	31,0,0,0	3,0,0,0	29,0,0,0	arrest_score=7.869429007123301	*	A
16	1771533	1771534	rt-arrest	0.017678277936655662	-	*	27,0,0,0	*	14,0,0,0	1,0,0,0	19,0,0,0	1,0,0,0	7,0,0,0	2,0,0,0	6,0,0,0	1,0,0,0	7,0,0,0	arrest_score=5.627753034711532	*	A
16	1772016	1772017	rt-arrest	0.017386039534090236	-	10,0,0,0	55,0,0,0	4,0,0,0	30,0,0,0	8,0,0,0	41,0,0,0	25,0,0,0	70,0,0,0	19,0,0,0	42,0,0,0	5,0,0,0	24,0,0,0	arrest_score=5.6569795157425915	*	A
16	1959643	1959644	rt-arrest	0.03245997372934173	+	4,0,0,0	74,0,0,0	1,0,0,0	76,0,0,0	3,0,0,0	91,0,0,0	*	119,0,0,0	1,0,0,0	92,0,0,0	*	78,0,0,0	arrest_score=4.574037631893589	*	A
16	1961928	1961929	rt-arrest	0.016858517627198255	+	0,0,1,0	0,0,58,0	0,0,4,0	0,0,70,0	0,0,3,0	0,0,59,2	0,0,2,0	0,0,157,0	0,0,1,0	0,0,111,0	*	0,0,78,0	arrest_score=5.7110432689396475	*	G
16	1961940	1961941	rt-arrest	0.018696196103468732	+	2,0,0,0	82,0,0,0	3,0,0,0	89,0,0,0	2,0,0,0	86,1,0,0	*	171,0,0,0	*	130,0,0,0	1,0,0,0	93,0,0,0	arrest_score=5.5297107292717556	*	A
16	1962264	1962265	rt-arrest	0.044812761607498364	-	0,0,2,0	1,0,426,4	0,0,3,0	0,0,430,7	0,0,1,0	0,0,517,4	0,0,1,0	0,0,787,4	*	1,0,659,2	*	0,1,498,0	arrest_score=4.025672079063952	*	G
16	1962750	1962751	rt-arrest	0.011147759843694871	-	0,3,0,0	0,319,0,12	0,6,0,0	0,363,0,2	0,6,0,0	0,389,2,6	0,20,0,0	0,524,0,2	0,11,0,0	0,467,0,2	0,12,0,0	0,361,0,3	arrest_score=6.441609497961508	*	C
16	1962883	1962884	rt-arrest	0.03577320985125587	-	16,0,0,0	652,1,3,3	15,0,0,0	723,1,0,1	10,0,0,0	633,3,0,3	3,0,0,0	914,0,0,4	10,0,0,0	719,7,4,1	20,0,0,0	716,0,0,1	arrest_score=4.407882987095945	*	A
16	1962906	1962907	rt-arrest	0.009112168280335453	-	5,0,0,0	685,0,0,0	4,0,0,0	656,1,0,0	5,0,0,0	644,0,0,0	17,0,0,0	893,0,0,0	10,0,0,0	743,0,0,0	11,0,0,0	643,0,0,2	arrest_score=6.800708955805021	*	A
16	2076524	2076525	rt-arrest	0.007718724147506739	+	1,0,0,0	4,0,0,0	*	8,0,0,0	*	7,0,0,0	4,0,0,0	4,0,0,0	3,0,0,0	5,0,0,0	6,0,0,0	4,0,0,0	arrest_score=7.0975999299345744	*	A
16	2100001	2100002	rt-arrest	0.02957285920392838	-	4,0,0,0	7,0,0,0	4,0,0,0	8,0,0,0	2,0,0,0	11,0,0,0	6,0,0,0	3,0,0,0	4,0,0,0	4,0,0,0	4,0,0,0	3,0,0,0	arrest_score=4.73395204614485	*	A
16	2155251	2155252	rt-arrest	0.013567684581846762	-	3,0,0,0	47,0,0,0	3,0,0,0	30,0,0,0	6,0,0,0	28,0,0,0	13,0,0,0	41,0,0,0	6,0,0,0	16,0,0,0	4,0,0,0	13,0,0,0	arrest_score=6.093541819244734	*	A
16	2253790	2253791	rt-arrest	0.04383259277024576	-	0,0,4,0	0,0,92,0	0,0,1,0	0,0,99,1	0,0,4,0	0,0,114,0	0,0,1,0	0,0,159,1	0,0,2,0	0,0,144,0	*	0,0,107,0	arrest_score=4.062998823970702	*	G
16	2284891	2284892	rt-arrest	0.046606933142233076	-	*	35,0,0,0	*	20,0,0,0	1,0,0,0	32,0,0,0	1,0,0,0	15,0,0,0	2,0,0,0	17,0,0,0	2,0,0,0	18,0,0,0	arrest_score=3.959522110002581	*	A
16	2519928	2519929	rt-arrest	0.017335710258404635	+	5,0,0,0	17,0,0,0	4,0,0,0	22,0,0,0	5,0,0,0	17,0,0,0	9,0,0,0	11,0,0,0	9,0,0,0	16,0,0,0	6,0,0,0	9,0,0,0	arrest_score=5.662064034471541	*	A
16	2762423	2762424	rt-arrest	0.007074079187767479	+	*	64,0,0,0	1,0,0,0	58,0,0,0	1,0,0,0	58,0,0,0	8,0,0,0	70,0,0,0	4,0,0,0	60,0,0,0	2,0,0,0	28,0,0,0	arrest_score=7.254062524123242	*	A
16	2763118	2763119	rt-arrest	0.033867042836967065	+	0,2,0,0	0,93,0,0	0,4,0,0	0,100,0,0	0,3,0,0	0,126,0,0	*	0,139,0,0	0,1,0,0	0,100,0,0	*	0,97,0,0	arrest_score=4.501403643283993	*	C
16	2763704	2763705	rt-arrest	0.02002888086669896	+	4,0,0,0	57,0,0,0	5,0,0,0	69,0,0,0	6,0,0,0	63,0,0,0	4,0,0,0	41,0,0,0	6,0,0,0	19,0,0,0	6,0,0,0	24,0,0,0	arrest_score=5.409375428101157	*	A
16	2764475	2764476	rt-arrest	0.048105456891302745	+	*	58,0,0,0	*	62,0,0,0	1,0,0,0	95,0,0,0	1,0,0,0	79,0,0,0	6,0,0,0	69,0,0,0	2,0,0,0	56,0,0,0	arrest_score=3.906297889958978	*	A
16	2764620	2764621	rt-arrest	0.03626902532882181	+	2,0,0,0	11,0,0,0	3,0,0,0	16,0,0,0	2,0,0,0	26,0,0,0	*	38,0,0,0	*	25,0,0,0	*	17,0,0,0	arrest_score=4.384410815615411	*	A
16	2766318	2766319	rt-arrest	0.02845572922062989	+	3,0,0,0	14,0,0,0	3,0,0,0	25,0,0,0	1,0,0,0	33,0,0,0	1,0,0,0	45,1,0,0	*	44,0,0,0	*	19,0,0,0	arrest_score=4.800242629652814	*	A
16	2767366	2767367	rt-arrest	0.021562660300184056	+	0,3,0,0	0,91,0,0	0,2,0,0	0,103,0,0	0,5,0,0	0,104,0,4	0,2,0,0	0,202,0,0	0,1,0,0	0,126,0,0	*	0,93,0,0	arrest_score=5.2807336527330335	*	C
16	2948780	2948781	rt-arrest	0.04045252229524199	+	2,0,0,0	5,0,0,0	2,0,0,0	11,0,0,0	2,0,0,0	22,0,0,0	2,0,0,0	39,0,0,0	1,0,0,0	22,0,0,0	*	21,0,0,0	arrest_score=4.198803063627565	*	A
16	2949037	2949038	rt-arrest	0.027084406312393283	+	2,0,0,0	5,0,0,0	1,0,0,0	24,0,0,0	2,0,0,0	10,0,0,0	*	32,0,0,0	1,0,0,0	22,0,0,0	*	30,0,0,0	arrest_score=4.885422413465022	*	A
16	2972455	2972456	rt-arrest	0.028400432679808407	+	1,0,0,0	19,0,0,0	1,0,0,0	29,0,0,0	5,0,0,0	10,0,0,0	9,0,0,0	22,0,0,0	8,0,0,0	25,0,0,0	6,0,0,0	17,0,0,0	arrest_score=4.803593969829876	*	A
16	3022725	3022726	rt-arrest	0.04372620742126354	-	2,0,0,0	13,0,0,0	3,0,0,0	14,0,0,0	1,0,0,0	9,0,0,0	7,0,0,0	15,0,0,0	8,0,0,0	11,0,0,0	4,0,0,0	10,0,0,0	arrest_score=4.067102935980074	*	A
16	3672767	3672768	rt-arrest	0.008286965487248832	-	4,0,0,0	18,0,0,0	12,0,0,0	27,0,0,0	4,0,0,0	24,0,0,0	6,0,0,0	64,0,0,0	6,0,0,0	56,0,0,0	2,0,0,0	28,0,0,0	arrest_score=6.9703852213410755	*	A
16	4361380	4361381	rt-arrest	0.03807920319579783	-	2,0,0,0	33,0,0,0	1,0,0,0	27,0,0,0	*	26,2,0,0	3,0,0,0	25,0,0,0	3,0,0,0	16,0,0,0	1,0,0,0	6,0,0,0	arrest_score=4.301480808659107	*	A
16	4446922	4446923	rt-arrest	0.044717665838437615	+	16,0,0,0	19,0,0,0	8,0,0,0	18,0,0,0	8,0,0,0	17,0,0,0	11,0,0,0	29,0,0,0	8,0,0,0	31,0,0,0	7,0,0,0	24,0,0,0	arrest_score=4.029255679063908	*	A
16	4456586	4456587	rt-arrest	0.03446383359918681	+	2,0,0,0	26,0,0,0	4,0,0,0	30,0,0,0	2,0,0,0	26,0,0,0	1,0,0,0	63,0,0,0	2,0,0,0	40,0,0,0	*	31,0,0,0	arrest_score=4.471544070903292	*	A
16	4507842	4507843	rt-arrest	0.044655796924277236	+	*	4,0,0,0	3,0,0,0	9,0,0,0	3,0,0,0	9,0,0,0	6,0,0,0	7,0,0,0	4,0,0,0	4,0,0,0	4,0,0,0	3,0,0,0	arrest_score=4.031591465274687	*	A
16	8639138	8639139	rt-arrest	0.049987665855604546	+	4,0,0,0	16,0,0,0	3,0,0,0	24,0,0,0	6,0,0,0	27,0,0,0	6,0,0,0	28,0,0,0	5,0,0,0	25,0,0,0	11,0,0,0	7,0,0,0	arrest_score=3.841872501949865	*	A
16	11776514	11776515	rt-arrest	0.0351281488689178	-	*	7,0,0,0	*	9,0,0,0	*	18,0,0,0	3,0,0,0	20,0,0,0	3,0,0,0	6,0,0,0	1,0,0,0	11,1,0,0	arrest_score=4.438935256512025	*	A
16	11885247	11885248	rt-arrest	0.037765082262664285	-	4,0,0,0	27,0,0,0	2,0,0,0	19,0,0,0	3,0,0,0	31,0,0,0	1,0,0,0	54,0,0,0	1,0,0,0	35,0,0,0	1,0,0,0	22,0,0,0	arrest_score=4.315571564678976	*	A
16	15080012	15080013	rt-arrest	0.03454098063145572	-	*	6,0,0,0	*	10,0,0,0	*	13,0,0,0	3,0,0,0	21,0,0,0	1,0,0,0	9,0,0,0	3,0,0,0	13,0,0,0	arrest_score=4.467723628251406	*	A
16	16142844	16142845	rt-arrest	0.030895689697212902	+	2,0,0,0	8,0,0,0	1,0,0,0	10,0,0,0	1,0,0,0	5,0,0,0	1,0,0,0	36,0,0,0	*	12,0,0,0	*	10,0,0,0	arrest_score=4.658749245493709	*	A
16	18789064	18789065	rt-arrest	0.025099733942048452	-	0,0,2,0	0,0,124,0	0,0,4,0	0,0,115,0	0,0,3,0	0,0,141,0	0,0,1,0	0,0,173,2	0,0,1,0	0,0,162,0	*	0,0,159,0	arrest_score=5.016992081378703	*	G
16	18798807	18798808	rt-arrest	0.045977625756115414	-	7,0,0,0	11,0,0,0	9,0,0,0	8,0,0,0	7,0,0,0	20,0,0,0	15,0,0,0	12,0,0,0	15,0,0,0	15,0,0,0	12,0,0,0	6,0,0,0	arrest_score=3.9824140027012334	*	A
16	18806808	18806809	rt-arrest	0.020649226008183308	-	*	14,0,0,0	*	16,0,0,0	*	14,0,0,0	2,0,0,0	20,0,0,0	4,0,0,0	22,0,0,0	2,0,0,0	15,0,0,0	arrest_score=5.356157245128998	*	A
16	19502098	19502099	rt-arrest	0.04294727190669734	-	*	14,0,0,0	*	23,0,0,0	*	17,0,0,0	2,0,0,0	28,0,0,0	1,0,0,0	21,0,0,0	4,0,0,0	14,0,0,0	arrest_score=4.097476399446805	*	A
16	19504967	19504968	rt-arrest	0.010447077415064343	-	4,0,0,0	6,0,0,0	*	19,0,0,0	4,0,0,0	14,0,0,0	16,0,0,0	19,0,0,0	8,0,0,0	9,0,0,0	9,0,0,0	13,0,0,0	arrest_score=6.5570268162409775	*	A
16	21612657	21612658	rt-arrest	0.0342340193709787	+	1,0,0,0	7,0,0,0	3,0,0,0	13,0,0,0	2,0,0,0	8,0,0,0	7,0,0,0	11,0,0,0	8,0,0,0	12,0,0,0	3,0,0,0	1,0,0,0	arrest_score=4.482978039552108	*	A
16	21655543	21655544	rt-arrest	0.033116681408348114	+	1,0,0,0	19,0,0,0	4,0,0,0	22,0,0,0	1,0,0,0	25,0,0,0	1,0,0,0	70,0,0,0	2,0,0,0	51,0,0,0	*	26,0,0,0	arrest_score=4.539736911432101	*	A
16	22314091	22314092	rt-arrest	0.025238114904637343	+	1,0,0,0	22,0,0,0	1,0,0,0	23,0,0,0	2,0,0,0	14,0,0,0	4,0,0,0	20,0,0,0	4,0,0,0	9,0,0,0	4,0,0,0	13,0,0,0	arrest_score=5.007473465687212	*	A
16	23466930	23466931	rt-arrest	0.004587563492894353	-	0,4,0,0	0,26,0,0	0,3,0,0	0,27,0,0	0,4,0,0	0,30,0,0	*	0,35,0,0	*	0,34,0,0	*	0,23,0,0	arrest_score=8.035251703645201	*	C
16	23467459	23467460	rt-arrest	0.04925688543795548	-	3,0,0,0	39,0,0,0	5,0,0,0	45,0,0,0	2,0,0,0	37,1,0,0	2,0,0,0	69,1,0,0	*	30,0,0,0	*	29,0,0,0	arrest_score=3.8665769334184006	*	A
16	24571999	24572000	rt-arrest	0.022193082240813067	+	3,0,0,0	8,0,0,0	5,0,0,0	10,0,0,0	4,0,0,0	15,0,0,0	14,0,0,0	12,0,0,0	10,0,0,0	12,0,0,0	13,0,0,0	14,0,0,0	arrest_score=5.230583797849704	*	A
16	28101577	28101578	rt-arrest	0.026693743060442587	-	*	0,24,0,0	*	0,40,0,0	*	0,48,0,0	0,3,0,0	0,62,0,0	0,1,0,0	0,48,0,2	0,4,0,0	0,40,0,0	arrest_score=4.910510988675924	*	C
16	28843769	28843770	rt-arrest	0.020956322251660664	-	8,0,0,0	30,0,0,0	6,0,0,0	44,0,0,0	5,0,0,0	47,0,0,0	5,0,0,0	99,0,0,0	3,0,0,0	65,0,0,0	5,0,0,0	49,0,0,0	arrest_score=5.330421020663493	*	A
16	28844828	28844829	rt-arrest	0.025958300153793856	-	1,0,0,0	109,0,0,0	11,0,0,0	108,0,0,2	5,0,0,0	93,0,0,0	3,0,0,0	154,0,0,1	1,0,0,0	124,0,0,0	2,0,0,0	132,0,1,0	arrest_score=4.958794326087798	*	A
16	28956158	28956159	rt-arrest	0.03356950451563634	+	*	5,0,0,0	2,0,0,0	4,0,0,0	3,0,0,0	13,0,0,0	8,0,0,0	10,0,0,0	5,0,0,0	3,0,0,0	2,0,0,0	3,0,0,0	arrest_score=4.516496623407193	*	A
16	29798669	29798670	rt-arrest	0.02884224420987458	+	9,0,0,0	11,0,0,0	9,0,0,0	12,0,0,0	10,0,0,0	14,0,0,0	16,0,0,0	13,0,0,0	19,0,0,0	8,0,0,0	14,0,0,0	9,0,0,0	arrest_score=4.7770048684346875	*	A
16	29807312	29807313	rt-arrest	0.03678823924530317	+	*	0,30,0,0	0,1,0,0	0,37,0,0	*	0,32,0,0	0,1,0,0	0,9,0,0	0,1,0,0	0,9,0,0	0,1,0,0	0,15,0,2	arrest_score=4.360188274033135	*	C
16	29807334	29807335	rt-arrest	0.040157745548185964	+	1,0,0,0	11,0,0,0	4,0,0,0	15,0,0,0	3,0,0,0	17,0,0,0	3,0,0,0	7,0,0,0	5,0,0,0	8,0,0,0	2,0,0,0	2,0,0,0	arrest_score=4.211207314867352	*	A
16	29810499	29810500	rt-arrest	0.03031916680668001	+	13,0,0,0	131,0,0,0	14,0,0,0	189,0,0,0	8,0,0,0	180,0,0,0	10,0,0,0	217,0,0,0	6,0,0,0	214,0,1,0	6,0,0,0	167,0,0,0	arrest_score=4.691103682950143	*	A
16	29810817	29810818	rt-arrest	0.03413639825837533	+	4,0,0,0	63,0,0,0	3,0,0,0	64,0,0,0	4,0,0,0	72,0,0,0	*	76,0,0,0	*	56,0,0,0	1,0,0,0	43,0,0,0	arrest_score=4.487859292305075	*	A
16	29963196	29963197	rt-arrest	0.012810116057804577	+	2,0,0,0	23,0,0,0	4,0,0,0	16,0,0,0	4,0,0,0	22,0,0,0	2,0,0,0	50,0,0,0	2,0,0,0	52,0,0,0	1,0,0,0	24,0,0,0	arrest_score=6.195145939639588	*	A
16	29968037	29968038	rt-arrest	0.012371339414058768	+	4,0,0,0	12,0,0,0	8,0,0,0	10,0,0,0	6,0,0,0	24,0,0,0	31,0,0,0	33,0,0,0	15,0,0,0	16,0,0,0	13,0,0,0	10,0,0,0	arrest_score=6.256858444161594	*	A
16	30064480	30064481	rt-arrest	0.020332641239144134	+	8,0,0,0	161,0,0,0	5,0,0,0	191,0,0,0	4,0,0,0	229,0,0,0	4,0,0,0	304,0,0,0	2,0,0,0	253,0,0,0	1,0,0,0	179,0,0,0	arrest_score=5.383106583864446	*	A
16	30068877	30068878	rt-arrest	0.006323826440835734	+	3,0,0,0	408,0,0,0	3,0,0,0	421,0,0,0	5,0,0,0	432,1,0,0	*	528,0,0,0	*	419,0,0,0	*	385,0,0,1	arrest_score=7.455632205643269	*	A
16	30068907	30068908	rt-arrest	0.020326021862669852	+	23,0,0,0	223,0,0,0	33,0,0,0	248,0,0,0	21,0,0,0	240,0,0,4	30,0,0,0	396,1,1,1	25,0,0,0	316,0,0,0	12,0,0,0	247,0,0,0	arrest_score=5.383674682026594	*	A
16	30070342	30070343	rt-arrest	0.04890872579894856	+	0,0,1,0	0,0,189,0	0,0,1,0	0,0,251,0	*	0,0,258,5	0,0,4,0	0,0,343,0	0,0,5,0	0,0,296,0	0,0,4,0	0,0,234,0	arrest_score=3.8784831524826586	*	G
16	30369389	30369390	rt-arrest	0.03933503383270753	-	4,0,0,0	13,0,0,0	4,0,0,0	25,0,0,0	5,0,0,0	26,0,0,0	13,0,0,0	27,0,0,0	7,0,0,0	20,0,0,0	20,0,0,0	42,0,0,0	arrest_score=4.246339252815233	*	A
16	30369613	30369614	rt-arrest	0.02081987516456374	-	*	14,0,0,0	*	8,0,0,0	1,0,0,0	13,0,0,0	4,0,0,0	12,0,0,0	2,0,0,0	5,0,0,0	2,0,0,0	6,0,0,0	arrest_score=5.341807471630091	*	A
16	30424269	30424270	rt-arrest	1.0823055207354049E-4	-	2,0,0,0	57,0,0,0	*	42,0,0,0	1,0,0,0	55,0,0,0	22,0,0,0	75,0,0,0	13,0,0,0	56,0,0,0	10,0,0,0	40,0,0,0	arrest_score=14.98741534154982	*	A
16	30443826	30443827	rt-arrest	0.026962076215805708	-	7,0,0,0	70,0,0,0	3,0,0,0	80,0,0,0	5,0,0,0	80,0,0,0	3,0,0,0	131,1,0,0	1,0,0,0	77,0,0,0	1,0,0,0	53,0,0,0	arrest_score=4.89323782866677	*	A
16	30443894	30443895	rt-arrest	0.02178837533469624	-	2,0,0,0	59,0,0,0	3,0,0,0	74,0,0,0	3,0,0,0	75,0,0,0	11,0,0,0	95,0,0,0	8,0,0,0	77,0,0,1	5,0,0,0	53,0,0,0	arrest_score=5.262605614028871	*	A
16	30525681	30525682	rt-arrest	0.0401159265648805	-	11,0,0,0	18,0,0,0	5,0,0,0	24,0,0,0	14,0,0,0	27,0,0,0	18,0,0,0	30,0,0,0	26,0,0,0	27,0,0,0	12,0,0,0	11,0,0,0	arrest_score=4.2129748017879365	*	A
16	30526047	30526048	rt-arrest	0.015223453610176407	-	17,0,0,0	18,0,0,0	14,0,0,0	18,0,0,2	17,0,0,0	24,0,0,0	27,0,0,0	16,0,0,0	27,0,0,0	19,0,0,0	22,0,0,0	16,0,0,0	arrest_score=5.890421799767182	*	A
16	30554096	30554097	rt-arrest	0.013422538084561508	-	1,0,0,0	3,0,0,0	1,0,0,0	3,0,0,0	1,0,0,0	5,0,0,0	1,0,0,0	29,0,0,0	*	16,0,0,0	*	6,0,0,0	arrest_score=6.112549407538438	*	A
16	30602698	30602699	rt-arrest	0.0294571750809427	-	1,0,0,0	5,0,0,0	2,0,0,0	3,0,0,0	2,0,0,0	9,0,0,0	*	14,0,0,0	1,0,0,0	13,0,0,0	*	11,0,0,0	arrest_score=4.740694633463136	*	A
16	30604167	30604168	rt-arrest	0.04524060399391183	-	2,0,0,0	8,0,0,0	2,0,0,0	3,0,0,0	2,0,0,0	6,0,0,0	*	14,0,0,0	*	8,0,0,0	1,0,0,0	7,0,0,0	arrest_score=4.009647666178353	*	A
16	30656278	30656279	rt-arrest	0.047961519342213044	+	4,0,0,0	11,0,0,0	1,0,0,0	17,0,0,0	5,0,0,0	14,0,0,0	14,0,0,0	22,0,0,0	8,0,0,0	10,0,0,0	4,0,0,0	11,0,0,0	arrest_score=3.9113337658474165	*	A
16	30724722	30724723	rt-arrest	0.03964748721332256	+	*	9,0,0,0	*	16,0,0,0	1,0,0,0	17,0,0,0	1,0,0,0	8,0,0,0	2,0,0,0	6,0,0,0	1,0,0,0	3,0,0,0	arrest_score=4.232906659395667	*	A
16	30738639	30738640	rt-arrest	0.016685465014188217	+	1,0,0,0	5,0,0,0	1,0,0,0	8,0,0,0	2,0,0,0	13,0,0,0	6,0,0,0	9,0,0,0	6,0,0,0	6,0,0,0	3,0,0,0	4,0,0,0	arrest_score=5.729159676182803	*	A
16	30756941	30756942	rt-arrest	0.04430367393033163	+	*	0,64,0,0	*	0,58,0,0	*	0,66,0,0	0,2,0,0	0,125,0,0	0,1,0,0	0,95,0,0	0,4,0,0	0,109,0,0	arrest_score=4.044950654963031	*	C
16	30763252	30763253	rt-arrest	0.03862929787153868	+	12,0,0,0	19,0,0,0	12,0,0,0	16,0,0,0	17,0,0,0	19,0,2,0	13,0,0,0	33,0,0,0	12,0,0,0	35,0,0,0	6,0,0,0	11,0,0,0	arrest_score=4.2770958101064025	*	A
